checksum_match,date,interval,expected_checksum,actual_checksum,file_size,line_count,unique_timestamps,first_timestamp,last_timestamp,http_status,last_modified,etag,server,content_type,content_length,x_cache,x_amz_cf_id
0,2023-01-22,1s,c64a02f4b3e52771df73db02df72dc6b7c44a57a6a78a75bd1de4b8230abda21,bb9704c8c5f3b416bf75de6e20e4f27ca2628d9f3f34ea433138592736441daa,3733009,86400,86400,1674345600000,1674431999000,200,Thu, 13 Apr 2023 10:25:49 GMT,5db4596a14dc4775da8494e57f1d6c9b,AmazonS3,application/zip,3733009,Miss from cloudfront,ufa8uIa1vuPTcJpF7v7yMWv3xL6FqUPvnM_yp_VJSa08EIGq9dY1GA==
0,2023-01-21,1s,5afa1308a68a4fcf6be4b9f5800c937d6fb5232809a2b57390cbac9e7abea293,372d91157a9312938e496683ef6fd46de11999fae7b38ea2fd9439b6f107717f,3791474,86400,86400,1674259200000,1674345599000,200,Thu, 13 Apr 2023 10:23:22 GMT,09eb9b28df72ec42a2aedb1188d7f886,AmazonS3,application/zip,3791474,Miss from cloudfront,H74hVFUPrR1Ww79S7JTwZhqfxY5KXoQS8oIwB-v3v2TepQLVmX34eg==
0,2023-01-20,1s,3a5aec604e735531518605f6adfe3aa2a13d92c671920f7ada9e91057e3ee6e7,739dd58062e8d43b9050a9213cb96351993f054f9c4338cedd8943e3517da3ce,3778903,86400,86400,1674172800000,1674259199000,200,Thu, 13 Apr 2023 10:23:54 GMT,38b4f9b5984ba0284ea166ed7d008880,AmazonS3,application/zip,3778903,Miss from cloudfront,t6gGoKv-0DZj8evcQipsEm2fNdO_7QtSAw_4_YO5oBvCUn535xJAqw==
0,2023-01-19,1s,44502f63ffea0bf41f386eb8b99134f65f761290c6bcd50765653261cbde37d7,0f0d0e24d6a859922f43ad5e16bd2ee9065db9e58347e66071cdadcd5d7cd189,3728210,86400,86400,1674086400000,1674172799000,200,Thu, 13 Apr 2023 10:25:38 GMT,e4dc3fd2cf0509ac60a2fb23270ce8d3,AmazonS3,application/zip,3728210,Miss from cloudfront,sYkvW50nTY76x0CIRpSd2qFx6soUX1VeHjT00nHkSiQbxgltCDwaoQ==
0,2023-01-18,1s,c81b63a37f201565d3fd4551b27ac1777cd946e6d3c4261cb0d132204073e1b5,99f0a9478d65a540d81d1cdacb483abb20ed9861b90182c37e616ef0784703c8,3783296,86400,86400,1674000000000,1674086399000,200,Thu, 13 Apr 2023 10:25:13 GMT,74916c5b70ff27ffc64f7ddb6f962c52,AmazonS3,application/zip,3783296,Miss from cloudfront,WGbTYN_O7Cb0Zm7NiRw96b61UcDMiK0ZtRUYfw_1BYR_bOPD98QIaQ==
0,2023-01-17,1s,78bdc93e86fd537d92a89ab9d7b49a9e63913d41f8e38ec9a4f0ae371d147e3a,eeae294f7844cee5b432db306ae88065b0b09eb9f42007b1c405f0a3a4cd0d6d,3745743,86400,86400,1673913600000,1673999999000,200,Thu, 13 Apr 2023 10:25:45 GMT,3d4e174d8a6ff2dd1bdbf1f621e067dd,AmazonS3,application/zip,3745743,Miss from cloudfront,0o3xwggAlrrYHcFs1aQK4gcZlVej1Z_PbWCDn7mfu_Sfs4OijhdNTw==
0,2023-01-16,1s,9d464793e8d3140e25c374175b7fc4db32997924fbc59e4ac5c2b127b7df3922,7950fdd34e1c25deed02d5892060402523da1970bdadf4f88a2698fe44e8b776,3762623,86400,86400,1673827200000,1673913599000,200,Thu, 13 Apr 2023 10:25:05 GMT,c35df169a8e5ca1a6954be71ed61a565,AmazonS3,application/zip,3762623,Miss from cloudfront,vLvBfLxDKzlKWGFpKi9C85UzhyRfwUi4CPEcAvAxAL9wmthmrYcBxQ==
0,2023-01-15,1s,35d858998bb8016ae5950c7dac53d3c5ad4e1416aafe67aef016c34a077668ae,67ebf07f4824631d8908e4086f3840e5ee5f654da67a7298a7f109f1727ad7ae,3661341,86400,86400,1673740800000,1673827199000,200,Thu, 13 Apr 2023 10:24:01 GMT,ce21349b8f272f2539371c1a3ec27fd4,AmazonS3,application/zip,3661341,Miss from cloudfront,AjeN9Sr85pqcspiQ0no_coK6j-SsE4QCrHjdn2Dz0V2FPVesqbYFUg==
0,2023-01-14,1s,bff77d525690700cc7f036bde47690a38357a0a3a290d4c305f205bea24e494d,84a316f6008d8ff6501bc0e37fe21986cdb99e42655ab5f42fb6401695120a51,3827561,86400,86400,1673654400000,1673740799000,200,Thu, 13 Apr 2023 10:23:12 GMT,8ef6611c30091732abb5fe1b772ba710,AmazonS3,application/zip,3827561,Miss from cloudfront,PslWNwMDuydsxPMeCLS31YOtW1CuEsyEGnrkcVVA93glC6V9Nx4ODA==
0,2023-01-13,1s,7f6f7e360aa6a4eaebafcacebc2b847d9833f0d164fd4936399f99486de9f403,2b1d5931a86d49cd6df08fcad01414ddf49fcac376ec3f2a5d48e0ea05e108e2,3779147,86400,86400,1673568000000,1673654399000,200,Thu, 13 Apr 2023 10:23:17 GMT,c2ded95ec35d3ae51a3ae7c3915ced4d,AmazonS3,application/zip,3779147,Miss from cloudfront,ipin3LzZRB1SEA8N9pAxp9KruM0ssyZWRxod1pku19i_mO0rgAJseA==
0,2023-01-12,1s,748b943324360a2927ee970493543eaa366a8967060d461c35a8935035a523db,f8db8327940646edeb5fb1568dfcdcf1c6c3d8692a9ba883e1048a9889a01592,3793946,86400,86400,1673481600000,1673567999000,200,Thu, 13 Apr 2023 10:23:59 GMT,d7bc32e359b4b02cb17912ae1286d566,AmazonS3,application/zip,3793946,Miss from cloudfront,qzITrb-K7WHuBUlP7G8BU8POFcEzTwNTrFrt14uivrDkyGnt1qJkaw==
0,2023-01-11,1s,e1dd6fd722169e2dc09a8cec6bcd765d029cc85d919104fe703bec5d027f6280,9a9024f4f879233c193e603d8d6736292afa0b9ee3525f011ce68e23fdf6cf02,3650102,86400,86400,1673395200000,1673481599000,200,Thu, 13 Apr 2023 10:25:07 GMT,c2ea05be41b3c06c1c9cc9ab96440352,AmazonS3,application/zip,3650102,Miss from cloudfront,-kX-7eHbltC9M8yprmUy-DOvVH7R0kzWS960gMswoUy-WpAgnKqc5Q==
0,2023-01-10,1s,5b5e5c91cd19c24f29a39cfe06610b986526f15288a665d5d4de3bbae25a7dcf,d5b2f82683070189c5fdac1c432c64b933007b7915aa341cd02ed3511ce691b2,3634043,86400,86400,1673308800000,1673395199000,200,Thu, 13 Apr 2023 10:25:43 GMT,c43ad85f1b76770d1c4720b05702b0c0,AmazonS3,application/zip,3634043,Miss from cloudfront,Hb8ZSRWcWc6ry_KDSeZqMxKDArjhwJSvWu42uYPpivgyxT8b29tiLQ==
0,2023-01-09,1s,f43dd3af45657d25df7821f8a01918ae2b49c094cda4a8d0d38efaa94b4abe3c,936776b2bfaaa240d213f247305c2bd8102f97d1b8c86b368e359be23e9b86e5,3681420,86400,86400,1673222400000,1673308799000,200,Thu, 13 Apr 2023 10:24:31 GMT,03632805c1d9af814b4e1c097e7d8dd2,AmazonS3,application/zip,3681420,Miss from cloudfront,bnN8L32qSDTMFo2HgPOLndA1yuaosd4iGsrm6pgZY4r0WljC5SiIAA==
0,2023-01-08,1s,751e43ab76160ca7701cf357ba13679f33e911794928f11c7280f42f3b8cca0b,67eb7cf9eab59e32e453bd2aaedc8d5d9300e71e164cdb8fc7094b81f541a776,3469634,86400,86400,1673136000000,1673222399000,200,Thu, 13 Apr 2023 10:25:35 GMT,824cfa0c6e7da0a20e172919d1d3e7b4,AmazonS3,application/zip,3469634,Miss from cloudfront,KHKfgTkPiRJWjncq_ko1_bz2geZevakwFwB2dzDEQFjh8ozczwHNPw==
0,2023-01-07,1s,3b75269b400556532a3cc27bf9835611c872ecd428341a2ca0b339d5d08bf50f,efafc1a6d117007fcf445adc69f42567d5aade9f4a434f0c7c7f1a2c159f34eb,3425234,86400,86400,1673049600000,1673135999000,200,Thu, 13 Apr 2023 10:24:39 GMT,37ecbb7142df834b0ecb62c456ec978c,AmazonS3,application/zip,3425234,Miss from cloudfront,ULHWorm_sZrjktrYvHPMBOqAkQU-Ky_02xi0rErHsAkVkTpU__unqg==
0,2023-01-06,1s,f0881348326e7c90a28cc259edca849d7cd88aa220297914eba865ab54066a4b,3b345534655cf59860191c999e552f56ce2aef9a9655aef58dd97a45f396f4a3,3597067,86400,86400,1672963200000,1673049599000,200,Thu, 13 Apr 2023 10:25:27 GMT,9e24dfb5facc191a22854229f888c40a,AmazonS3,application/zip,3597067,Miss from cloudfront,LKAjYZZgY83LlGCzBBlLvQM8PsEojR19EaBDFUl_5BP7NT4X6wPFcw==
0,2023-01-05,1s,0300bd1c56f6dbbe9f3032c4d718058df7cb76619a71a4ea23a9e26101c2eb91,df4479aa0d865c8f0f76c34b6eb467b6c35d5f10e6af599c1afc55309794209a,3558425,86400,86400,1672876800000,1672963199000,200,Thu, 13 Apr 2023 10:23:39 GMT,07d82d66a2d831fa0f80052448525505,AmazonS3,application/zip,3558425,Miss from cloudfront,sDCYGwO3aKJbe71OsKAFvxdTuKRZ0hn_qJTKhkEHejLKK2ihB4AGfg==
0,2023-01-04,1s,d5345a9e7b0d96cdb27ad0d35326c8c8ed84b3b8b686b3b03aa0d375387ddba6,5e8e1ad88f526fb1d8b7cfff0c1e66d6b9ad9c93dd38cae37b685d507d23b1b8,3660707,86400,86400,1672790400000,1672876799000,200,Thu, 13 Apr 2023 10:24:15 GMT,2046d8042a51edac4b7a48d1a01c93aa,AmazonS3,application/zip,3660707,Miss from cloudfront,vg3OnzS-6V4zxuc6i-yLehzZFi1BMFSfOPLBKI5reSTh1ejoDM-KVg==
0,2023-01-03,1s,a12d86db264ae608c762a67ea8e9b8df854c6c212f06d8ef3d657b69c797ac2a,de8879fad3108036ba6987a06517639d64cdf15473076d8160fdcba4ee3771e2,3592200,86400,86400,1672704000000,1672790399000,200,Thu, 13 Apr 2023 10:24:18 GMT,3ec9e88e1dfff6aed5611f1106d0d0ff,AmazonS3,application/zip,3592200,Miss from cloudfront,KMjmvVzHz6NTyNsZBCW6p2c4JGfvW0I_8Dg6MsI2k5ljGsLQ6y7xEw==
0,2023-01-02,1s,ee8901ec24ddd219a6046e06377401856aea09e3fa0ec77224c9e16f7621755f,75cf1fb6fabfb144bef810aa1b42cd2a98dbd4fdb172db56e232dcba0ba9bb5c,3508157,86400,86400,1672617600000,1672703999000,200,Thu, 13 Apr 2023 10:23:38 GMT,6438ccfdaa9cc8350a9ba964c6e18734,AmazonS3,application/zip,3508157,Miss from cloudfront,mMhIuI95VzbYZOP_hxGlpEPTyLu_DDKrcblZYImzGZ_c1vGNiIIc9Q==
0,2023-01-01,1s,50d4df5de7549d5676517e7c17eb59db9c2f0af8174887b50981f9bdaf7ad38b,cda5b4d75d0561165ddd161c98ea6800eee49d0aad1ec74050fa5140dde1ee55,3438859,86400,86400,1672531200000,1672617599000,200,Thu, 13 Apr 2023 10:25:29 GMT,f15004ce4827cc72dc2fdb2747fb7c57,AmazonS3,application/zip,3438859,Miss from cloudfront,NEpxlLmT6JFGnVMsuGskaSW3V55U4e7L_APlbY6ceqaVGTey76c91Q==
0,2022-12-31,1s,86c9836207d3a9843d55b489e365b6423c5d52b87fa5889f52a7e6a9c5ae1bb5,efe1c9af9602a9772231248e0d1cf6c1489065324fc4fecd0f4c0671393b3889,3468928,86400,86400,1672444800000,1672531199000,200,Thu, 13 Apr 2023 10:25:40 GMT,1304f95b98ee7ec03b488d581ae791a1,AmazonS3,application/zip,3468928,Miss from cloudfront,GBqrqFgcDOdxtsF_9sn5_vRaregRiG_om6UCq8ev8Wx9mJKkBDeqRg==
0,2022-12-30,1s,eee1725d1e0772135633c1c6677acdae90665a462e819782c3ac1e68a01f3f8c,114b7f7c73e2d13ee2f09c46e809113a4a0c256a990e501430535d2550b47ee4,3538173,86400,86400,1672358400000,1672444799000,200,Thu, 13 Apr 2023 10:25:10 GMT,c25801572c9a821849c95104aa4c0bea,AmazonS3,application/zip,3538173,Miss from cloudfront,xeOWAHGOep4qkgWO1_sVMyj6QXIadi38K2f5OkcxAFMrGnf7fJh7yw==
0,2022-12-29,1s,962054a9604221e97399304796b8a433361d78481bddd71b3d87fa9ef0f593ac,ce0bb7f1af565e7e62c8b24f534a7275c5618dcec2391f85035881893c6be0db,3564219,86400,86400,1672272000000,1672358399000,200,Thu, 13 Apr 2023 10:25:28 GMT,df09c4590713e932625410017f0be7c7,AmazonS3,application/zip,3564219,Miss from cloudfront,BRyHPEhCzizb4FLDrsDwtVduvGmgu_y7KKZeOgNqnTnLcplGnRxlCA==
0,2022-12-28,1s,1d06e6ed42978741fbe238b7830ca4029933d70fc1feb785c39a7a1c3b4b2d77,cd414061c535d64630a7a0bf48bf1c9215a0fca35e7cbcaf3c23ecd2c7036ebf,3611502,86400,86400,1672185600000,1672271999000,200,Thu, 13 Apr 2023 10:24:40 GMT,207e9391f1f33d2eff5f26e1d26f0136,AmazonS3,application/zip,3611502,Miss from cloudfront,OhaYsgrQ0A98g1dvkQ0wa2RO85dC1_ju5kIAYn8S_DVA79nt-72cYg==
0,2022-12-27,1s,779e82c4a60e63279fc985b66ff00aac440427200a4ffa6f59d9a300476a2b67,97db8ce6538c7ffad5c4b70cdcac053cab3c62b233c7a25c835d514725f388ea,3578986,86400,86400,1672099200000,1672185599000,200,Thu, 13 Apr 2023 10:25:36 GMT,81cbefdbf414770017ff09766a04708b,AmazonS3,application/zip,3578986,Miss from cloudfront,yZkHrUV3YwX_kJSm9McuZsXfQ6cTT60WknrtI8Pvu_BunZs_J_9R_w==
0,2022-12-26,1s,79622cafa26cafa2c90958c0c5d5cca03d3e3b137f0d2c68204850565d4a56fd,4b17ff33a5a0ad8cefb93d69b3c0b2cfd6dcb0944519a4b67cd9aa6463995143,3490010,86400,86400,1672012800000,1672099199000,200,Thu, 13 Apr 2023 10:24:32 GMT,32e0c7625f589b917006794635d4854a,AmazonS3,application/zip,3490010,Miss from cloudfront,0MgyEL58XpBVONjS6JGDv2DiwGn-dIwdOd7lNjcXS0V5yndrecy7fw==
0,2022-12-25,1s,859876ba73cf3b9af35e960aae545bb1f17fe6f5da4a7133c173088f295ee523,af43f9371362474e5b6ab642ba82a7292e1f0da89dd27233bd0e4c3dc875899d,3436580,86400,86400,1671926400000,1672012799000,200,Thu, 13 Apr 2023 10:24:13 GMT,7fe0c547daa253ab13a440cee26acaf1,AmazonS3,application/zip,3436580,Miss from cloudfront,vdWqqzNAmE9goPZR8jsHzbHW05i2b-i1rYHXyavXWAXaP_fHY2AORg==
0,2022-12-24,1s,89f7bf384a030910eaa79c69f7e1de26d064db9122efeae6112b86082e7f4364,039d1c92d174ab9afd1d5ffe3279ed354a338d1f95c9c2517ece40c498973463,3394982,86400,86400,1671840000000,1671926399000,200,Thu, 13 Apr 2023 10:23:41 GMT,069825bcd9bd8635ea073628cd9e6a2d,AmazonS3,application/zip,3394982,Miss from cloudfront,fNtykVjVotA7alABiXGvMLTXS3SOzT6UGcZSJEckyuAzqedITD_AWg==
0,2022-12-23,1s,cd6e41354ea33c959a67995fd1df00647052fb754a3b1ad2c6fb0a6c28941139,7215430e09962159e5dd68942d53ae61575b278d9e68e8fca8bc28683ac5110c,3556823,86400,86400,1671753600000,1671839999000,200,Thu, 13 Apr 2023 10:23:42 GMT,20c91796b1258f227c56a6577b7a07ec,AmazonS3,application/zip,3556823,Miss from cloudfront,O8lhk8Aws3H2JK0JsdoJIa3RmqG91SK2f9LAPdCZ-kgjNxQhjdsD_A==
0,2022-12-22,1s,2be93e30539346e6e4d0d1305534f9052538530265df7c4849ec1d92dfb736cb,ab0b54455686e7c57bf2cfccb9dbb44f710105e54cbdc0573354abd6c9cc2f64,3568821,86400,86400,1671667200000,1671753599000,200,Thu, 13 Apr 2023 10:24:09 GMT,0f404e981b6b742699571b6fe3dc3a09,AmazonS3,application/zip,3568821,Miss from cloudfront,hkJlE8X6mX83XvQWIq5Yimx9f1ePbO2B6vjOiDWOzW9ygNz6VImNxA==
0,2022-12-21,1s,7a9f585cb506007b97a4fd8aa448e633c6cb297eeac67d1e52866cfa32feb598,625669722d8f36d1d47bd1dc5c32cfedadda9decdb703616c89682386e5d1038,3560152,86400,86400,1671580800000,1671667199000,200,Thu, 13 Apr 2023 10:24:33 GMT,ea166afa6c82199e6d6e7d08b3d7f658,AmazonS3,application/zip,3560152,Miss from cloudfront,dsG6DUCH175R3tFLPBIFiQ6pBVUIbXTEFOTUT_LpT5U6Lq0oHzIStA==
0,2022-12-20,1s,771f979f6013035e2f60aee1aeda115eda3b96bec256b78b67fe268123df4bd3,1f307bfebbe567ff0ea7bdd546220e66ad8a6cfe390e1e77577e04d1e81c19ec,3652848,86400,86400,1671494400000,1671580799000,200,Thu, 13 Apr 2023 10:25:31 GMT,29c9a05a65306ea74664c7dad64470a8,AmazonS3,application/zip,3652848,Miss from cloudfront,Z4OLdr1Dwpp96eTL4r3kOdqeWyOQv1nyQzAFwoh3dKmWeobWYdCtYQ==
0,2022-12-19,1s,756229031ae25e5a0073ef251c4ee3c3ea7b87e2e0aad5fd0382bb443703d387,67fdf14d949ce1e4af06d6c9901cf836f6a5dfa264dc5470d800531469276b05,3575112,86400,86400,1671408000000,1671494399000,200,Thu, 13 Apr 2023 10:24:19 GMT,fbfd555f3d3e32edcb9322ee6a0a4b7f,AmazonS3,application/zip,3575112,Miss from cloudfront,mMy5pKVyDuF_Lus-oPq8ZYCLYdgYY0DvfWKZet5nEVjXFTWihJdVbA==
0,2022-12-18,1s,f621bb5f3afb21cdff7d5299455269369798723a4cb40b71766de6d59420e5f6,3aaab7ed2a51c6b1b9f71bb3cccd3bee7f305119fce9c8b6e109cfd0ee6cee70,3442282,86400,86400,1671321600000,1671407999000,200,Thu, 13 Apr 2023 10:23:35 GMT,f96891bbf935f5cf5447ddd56b53cf80,AmazonS3,application/zip,3442282,Miss from cloudfront,nBQws1EAqaE9AVPnt2eYm057SmOKQBYiZyK6SUdhzTzacbgszYVlLA==
0,2022-12-17,1s,5807ea09eaf3d64042e2f1ebce29bc1c432411f753d560e2ab59d04dafaf396b,d348f319763a2fb5d0bf1917735f0bd887e98b8a339fe9b7430a4662fd25e135,3527942,86400,86400,1671235200000,1671321599000,200,Thu, 13 Apr 2023 10:24:28 GMT,79e4dfa0d06fb18f64cdd4ae10b62e2c,AmazonS3,application/zip,3527942,Miss from cloudfront,OqbF_pXgXkP4Ijt0M-2ySrxsqynb52dw8-2T0f87c-Ig4eFq88GSTw==
0,2022-12-16,1s,dcc5732ee3688c3792aaaa8a6bda466d893366585ec6ef9095eac5c827bfcef1,b2b8ba7b3c41e78a01f05c7fa834d6c3454c35bf3da75f9ddd2026af2896c739,3624817,86400,86400,1671148800000,1671235199000,200,Thu, 13 Apr 2023 10:23:29 GMT,4689cfc7af02ab2eea6d71de74e69bc3,AmazonS3,application/zip,3624817,Miss from cloudfront,waYJA5rS3z6t8tD7VPrRffWMHWeeV187YLU_W9AAteB6CLrl2dLdNQ==
0,2022-12-15,1s,7391d8bc6ace25bef9b4070d647089c46845495ce832ffbb8e8337f7f68fbfdb,d908ee921747a51f002ad71d05d051c970cb5769413e4421a7ff03bdbabe4864,3598739,86400,86400,1671062400000,1671148799000,200,Thu, 13 Apr 2023 10:25:18 GMT,a898fd9df7a920c869f4a4c6e5505ff3,AmazonS3,application/zip,3598739,Miss from cloudfront,E-VNNgLcgrDOb8AeEZ8Z07ycAPF3HS74T_wypfhtuiwI2vfJPJ4r4A==
0,2022-12-14,1s,561542682f5b3828f17ef8d4979ce0ce067885b06fac98500dfc4fb7488af0c3,d755951f9b1bf494de99edf09a89b320f26ce8a6580151e22b5c4f8e0ca79f37,3644211,86400,86400,1670976000000,1671062399000,200,Thu, 13 Apr 2023 10:24:46 GMT,b6c1b7a1af060cf2887fa41f8d925a5f,AmazonS3,application/zip,3644211,Miss from cloudfront,7rP9C_ZkK74_WmAx_Hb2Ec2W3CzN2VvPh-yPSspszSAM0hGDVs5ulQ==
0,2022-12-13,1s,5368ab3962d5f5c8deeba50a9e90f2fbb22d0d734ccd098dc451692be14d652d,45c7181dc6da15ee47076547ed58ea149fdedbda2db50086359fcf0dffdda923,3679607,86400,86400,1670889600000,1670975999000,200,Thu, 13 Apr 2023 10:24:51 GMT,890ab4563017fbeb7a23efa3a0777821,AmazonS3,application/zip,3679607,Miss from cloudfront,3pB94qNcPMB-SJz9Ug-sVGqzEWzrVfv9jD1NF82EgzxvnngazYRwDQ==
0,2022-12-12,1s,76f49708dd38d995d8daafb8bba92191fb07520a9d82914712b321d4b03034da,1fce0386dcbf071fa8549498d45634a910cc670bd309e9812c949364896efc4d,3584133,86400,86400,1670803200000,1670889599000,200,Thu, 13 Apr 2023 10:25:17 GMT,ec118a67db9e3f5d2c9d5d1ad08edb60,AmazonS3,application/zip,3584133,Miss from cloudfront,9CFVGwdheZRCtg-T7kDi1LsoPYqVhJhC2CL3H_8P9RCYQCix4FMoSg==
0,2022-12-11,1s,78ff615a91fc29bba3b51c802310b3fd8a39c84c920902e52a6ffa9c9a12de9a,7b3bad979d1aa84c5cee7a802d77a54c51621412dddb56e59f34927bebdb0e65,3435320,86400,86400,1670716800000,1670803199000,200,Thu, 13 Apr 2023 10:23:32 GMT,1894464a7856f82d98efd5c5c44869ab,AmazonS3,application/zip,3435320,Miss from cloudfront,uykRbshNjZ4I87U2-a9lPorR5msHNVVqLbN3oG3e3PtBapAJ2exP0w==
0,2022-12-10,1s,a3554d51135e0c748309952cc3d9e29c90117c9f116164bea843da83a537f20e,711fd2353e53f6d22bd8f17281460a0192e48db4d2b2c2d2e4523122516d7fb6,3407091,86400,86400,1670630400000,1670716799000,200,Thu, 13 Apr 2023 10:24:27 GMT,b493b2ac21879cc364dd943defca5d3c,AmazonS3,application/zip,3407091,Miss from cloudfront,NBZTGdWOta7uRQt-4lKFCTEDYb4MY0BLMjcpkk2eeP8ABfM1AJ5tPA==
0,2022-12-09,1s,ac0ffb9754565ac787d607b1d5ec47106e72ff573ef384dbef331132c722cd43,b6aa9d6c49a1809bed9e1bd950a1cd200ef7c5da918293ea50226c33dc592b3a,3530750,86400,86400,1670544000000,1670630399000,200,Thu, 13 Apr 2023 10:23:18 GMT,49dbfc64c7a38253542cfb847ee3eb07,AmazonS3,application/zip,3530750,Miss from cloudfront,QfV22qM8iYvx8KbKTqxnOKRXBsYtljASQlLRGeDPqNP9u2pSZMpR5w==
0,2022-12-07,1s,aa1eb3d6aa25f25b1a96eca95687cabd198f8f031563de22589955fadc2a6a69,0d43e125734dbb492bcf8b15959887abec3bcd8ecc25a9a89b076fd901046fd6,3525559,86400,86400,1670371200000,1670457599000,200,Thu, 13 Apr 2023 10:23:24 GMT,9331f45535a581b3acbeae4012159783,AmazonS3,application/zip,3525559,Miss from cloudfront,AHK5Pt13yQ9jam3FLyUPbTrB9HuDFBwbGnpIsL5bs_BXMzU3evLzCw==
0,2022-12-06,1s,cd297347ba843c84ab4d5412cc0b03fd5fc36acc248bc5e7cc343761768ac726,d9a42f3497b3c1921a69221c1f3b23605f15e614796aefd338b8aa3a94fa4ae9,3540958,86400,86400,1670284800000,1670371199000,200,Thu, 13 Apr 2023 10:23:44 GMT,2c020570c4811a52e82fbbfd6616b8d0,AmazonS3,application/zip,3540958,Miss from cloudfront,lhvmyroUxXvf6XLRCV4fYch6kVXN2EfzMcX1YRU-YVUQX37zIDS-Hg==
0,2022-12-05,1s,3e84703743f127e192fd9f3e4d421d05cac1657e2a8dfc97d0120857fe7c33f6,8fad13a21e452ab37b8363521939230fad9b3cfd5cc508072a6d7d7e4fb73489,3598324,86400,86400,1670198400000,1670284799000,200,Thu, 13 Apr 2023 10:24:55 GMT,1334b1b6c7d1db0f63cd0a739bb1a4d9,AmazonS3,application/zip,3598324,Miss from cloudfront,u3W6YdJwdqPJUQH2s-YphFNrdtT_FnpnKJZOGenvfiuEB56oKd-i0w==
0,2022-12-04,1s,4b92b57b68fa6b7a2f15ff9bd3d5835bae3e39dc9bcfccc8a65fa95eae1e3e26,cbb8334864f8b4368ee245b65aa946441b9150c76042137435ddd97e38b02976,3478676,86400,86400,1670112000000,1670198399000,200,Thu, 13 Apr 2023 10:25:52 GMT,9a9b3984057fd784caad4e65a1eb7f96,AmazonS3,application/zip,3478676,Miss from cloudfront,WwobIb01fW5Y2J6hrNN6vGzaEAtp3M2F99E5nWvDF7SksvCUGJ8cTg==
0,2022-12-03,1s,6adbe038035d5eaa481264a4f64394929154ac343a5ee462c7705ee58cbb8d41,f176514df62397f8e85b4cafebe86bcfc0f38a98d62f98fe87b7ddb243427f44,3401689,86400,86400,1670025600000,1670111999000,200,Thu, 13 Apr 2023 10:25:57 GMT,6ca0794619fe9db5279a96749322cee1,AmazonS3,application/zip,3401689,Miss from cloudfront,8jHAZEd_RfrDMFNtin5CdeItdSnLSzcVTTIcT0BqB2UW1PqI6VpKGA==
0,2022-12-02,1s,ccef69cf39c627fda6ec60a39c9d80ff19876dd447c4845d15b67012770383fc,43e49958e848573784653c5c8a0c79dc3fd72abecca1c20fbb32e1e1cf19b53c,3527173,86400,86400,1669939200000,1670025599000,200,Thu, 13 Apr 2023 10:24:53 GMT,f1158848b2319c19bda41374de78735b,AmazonS3,application/zip,3527173,Miss from cloudfront,GJWGCSqPso0lYYn5aZwsqTqdXZDggWhZrNkDYizYwgjO12iNju-qhw==
0,2022-12-01,1s,b0badded6508aefec4359938215a1991a976196eaab2dba14d9602ae4bbae1b6,d782820021eb67f558cfd3909075baa7cbebfa954d3328e158e65b1cceedd006,3595694,86400,86400,1669852800000,1669939199000,200,Thu, 13 Apr 2023 10:23:51 GMT,f480da2fdf8ba6061adee76d3a385edb,AmazonS3,application/zip,3595694,Miss from cloudfront,rvDF68CAACDIhBZIpGyj7kaKJIgae_9dGwHy3QTi7oDZwscyXy7QCw==
0,2022-11-30,1s,e36fb422a35c5f61b468c5de95ac9169bd14bad8e46adfec9b7020216c6e90cd,4077b16d8f79bdbb276a770bf2294e467773dd33589d0cb53c2d56083a3d6ae6,3682639,86400,86400,1669766400000,1669852799000,200,Thu, 13 Apr 2023 10:23:50 GMT,0bf139f961dcd846613535db6f6d19bd,AmazonS3,application/zip,3682639,Miss from cloudfront,5z7t2nSltUJWqpoFJiMmVojDJ7tVqtiTs_m7pvby-vBqokm6bhKtjQ==
0,2022-11-29,1s,e27d21b40b9f55675eee91fa25f3b89125b4961cfc10326e9e69374a6e9b282f,1a0d8661939d3405690a5f3954664e5e725f3fb6979991cec3feb0676745c4b9,3618356,86400,86400,1669680000000,1669766399000,200,Thu, 13 Apr 2023 10:23:36 GMT,843a4a16d9670bc9b18d657b63748079,AmazonS3,application/zip,3618356,Miss from cloudfront,nZqBFLEgOQguXi_TRonwTlHcVWnVWDYXB6cy1OqjD6bSY8fh9dbX-A==
0,2022-11-28,1s,e07435d5a5fd9123baedd7820d5435e1885c232e53f5899081ad53ea4040698f,ffad6f1a742e0303f2a8367e3daf317d9b0884bb114f632dcdb8f7705f602648,3640897,86400,86400,1669593600000,1669679999000,200,Thu, 13 Apr 2023 10:24:21 GMT,d826ddbe4b822bd703074f897db03267,AmazonS3,application/zip,3640897,Miss from cloudfront,K6T6_s561-x5TsgYj57zzbdKC1AjiZc4Fwq1ks46QY6rImN5KkskCQ==
0,2022-11-27,1s,e5c97e073188a8f540766874b150ea4ec1491d54d6b46201e5e67df5cfb0d5cb,1a664b8e18f7792749b12f7e4c0152ac7ef62b3fd2b7b66e425baaefcb4052af,3466433,86400,86400,1669507200000,1669593599000,200,Thu, 13 Apr 2023 10:23:29 GMT,8404305da59d0a119a6b08ee114834d2,AmazonS3,application/zip,3466433,Miss from cloudfront,fmGy3pxVf0Ei4uulcCkssDXpGa7wpJ8_jp6U4chMZs2X_1F4eNCrtQ==
