market,symbol,interval,earliest_date,available_intervals,base_symbol
spot,RUNEUSDT,1d,2020-09-04,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,RUNE
spot,UMAUSDT,1d,2020-09-09,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,UMA
spot,BELUSDT,1d,2020-09-15,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,BEL
spot,UNIUSDT,1d,2020-09-17,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,UNI
spot,OXTUSDT,1d,2020-09-21,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,OXT
spot,SUNUSDT,1d,2020-09-21,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,SUN
spot,AVAXUSDT,1d,2020-09-22,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,AVAX
spot,HNTUSDT,1d,2020-09-24,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,HNT
spot,FLMUSDT,1d,2020-09-28,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,FLM
spot,XVSUSDT,1d,2020-10-06,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,XVS
spot,ALPHAUSDT,1d,2020-10-10,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,ALPHA
spot,NEARUSDT,1d,2020-10-14,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,NEAR
spot,AAVEUSDT,1d,2020-10-15,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,AAVE
spot,FILUSDT,1d,2020-10-15,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,FIL
spot,INJUSDT,1d,2020-10-21,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,INJ
spot,AUDIOUSDT,1d,2020-10-23,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,AUDIO
spot,CTKUSDT,1d,2020-10-27,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,CTK
spot,AKROUSDT,1d,2020-11-02,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,AKRO
spot,AXSUSDT,1d,2020-11-04,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,AXS
spot,STRAXUSDT,1d,2020-11-18,12h,15m,1d,1h,1m,1s,2h,30m,3m,4h,5m,6h,8h,STRAX
